,Unnamed: 0,id,album_id,album_name,duration_ms_x,popularity,track_name,artists,msPlayed,endTime,release_date,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms_y,time_signature
0,0,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141966,2023-01-05 16:22,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
1,0,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141966,2023-01-05 16:22,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
2,0,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141966,2023-01-05 16:22,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
3,49,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141955,2023-01-06 09:58,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
4,49,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141955,2023-01-06 09:58,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
5,49,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141955,2023-01-06 09:58,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
6,104,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141955,2023-01-06 16:18,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
7,104,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141955,2023-01-06 16:18,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
8,104,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620,59,To the Rain,['Anna Landström'],141955,2023-01-06 16:18,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
9,1,5eMUmyDeH1aayf1uZ0Wrga,2EqOuPPTOth7VS70I1kvta,Reflect the Day,65142,48,Autumn Nights,"['Slowberry', 'Fuzzy & Glad', 'blushful']",172896,2023-01-05 16:25,2020-10-05,[],0.78,0.00315,2,-32.727,0,0.346,0.996,0.973,0.102,0.0,70.036,audio_features,spotify:track:5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/tracks/5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/audio-analysis/5eMUmyDeH1aayf1uZ0Wrga,65143,4
10,2,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180531,2023-01-05 16:28,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
11,2,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180531,2023-01-05 16:28,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
12,2,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180531,2023-01-05 16:28,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
13,44,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180527,2023-01-06 09:44,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
14,44,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180527,2023-01-06 09:44,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
15,44,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180527,2023-01-06 09:44,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
16,99,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180527,2023-01-06 16:05,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
17,99,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180527,2023-01-06 16:05,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
18,99,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826,52,Wintergreen,['The East Pointers'],180527,2023-01-06 16:05,2019-10-25,[],0.56,0.737,11,-7.655,1,0.055,0.308,4.59e-06,0.0745,0.395,184.286,audio_features,spotify:track:7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/tracks/7EL9YtzL4qYOcxYlf4mbVi,https://api.spotify.com/v1/audio-analysis/7EL9YtzL4qYOcxYlf4mbVi,211827,3
19,3,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146806,2023-01-05 16:30,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
20,3,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146806,2023-01-05 16:30,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
21,3,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146806,2023-01-05 16:30,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
22,43,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146789,2023-01-06 09:41,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
23,43,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146789,2023-01-06 09:41,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
24,43,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146789,2023-01-06 09:41,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
25,98,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146789,2023-01-06 16:02,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
26,98,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146789,2023-01-06 16:02,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
27,98,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906,63,Hideaway,['Igulfrid'],146789,2023-01-06 16:02,2022-04-15,[],0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4
28,4,763DOeT2XIrzMjbC3LLF5i,4TVVWsBh3tY8GXupSSoCc4,Lydian Fairytale,105786,67,Lydian Fairytale,['Nascondiglio'],116950,2023-01-05 16:32,2022-12-30,[],0.428,0.0253,1,-29.558,1,0.0388,0.991,0.912,0.117,0.175,70.853,audio_features,spotify:track:763DOeT2XIrzMjbC3LLF5i,https://api.spotify.com/v1/tracks/763DOeT2XIrzMjbC3LLF5i,https://api.spotify.com/v1/audio-analysis/763DOeT2XIrzMjbC3LLF5i,105787,4
29,5,2BHj31ufdEqVK5CkYDp9mA,1ANaxJNBcbOvvycNL4MCL5,Miki Matsubara Best Collection,312293,77,Mayonaka no Door / Stay With Me,['Miki Matsubara'],76937,2023-01-05 16:33,2008,[],0.658,0.747,5,-6.615,1,0.0431,0.176,8.49e-06,0.0789,0.792,108.259,audio_features,spotify:track:2BHj31ufdEqVK5CkYDp9mA,https://api.spotify.com/v1/tracks/2BHj31ufdEqVK5CkYDp9mA,https://api.spotify.com/v1/audio-analysis/2BHj31ufdEqVK5CkYDp9mA,312293,4
30,6,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148835,2023-01-05 16:36,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
31,6,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148835,2023-01-05 16:36,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
32,6,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148835,2023-01-05 16:36,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
33,53,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148874,2023-01-06 10:09,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
34,53,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148874,2023-01-06 10:09,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
35,53,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148874,2023-01-06 10:09,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
36,108,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148874,2023-01-06 16:29,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
37,108,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148874,2023-01-06 16:29,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
38,108,2kEk2uIKtoJD5r65cH7XBP,4YPmrvr0GCO4errUctduu7,Contemplate,173219,65,Silk,['Sleepwear'],148874,2023-01-06 16:29,2022-02-07,[],0.168,0.0478,4,-31.896,1,0.0399,0.713,0.812,0.104,0.0317,128.611,audio_features,spotify:track:2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/tracks/2kEk2uIKtoJD5r65cH7XBP,https://api.spotify.com/v1/audio-analysis/2kEk2uIKtoJD5r65cH7XBP,173219,4
39,7,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140151,2023-01-05 16:38,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
40,7,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140151,2023-01-05 16:38,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
41,7,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140151,2023-01-05 16:38,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
42,41,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140122,2023-01-06 09:35,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
43,41,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140122,2023-01-06 09:35,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
44,41,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140122,2023-01-06 09:35,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
45,96,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140122,2023-01-06 15:55,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
46,96,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140122,2023-01-06 15:55,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
47,96,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374,38,Ex Nihilo Nihil Fit,['Elder Lockhart'],140122,2023-01-06 15:55,2020-03-27,[],0.409,0.0103,11,-27.461,1,0.0447,0.993,0.942,0.11,0.0833,73.192,audio_features,spotify:track:3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/tracks/3iyH2B4dcjufYE0ZjiUZsC,https://api.spotify.com/v1/audio-analysis/3iyH2B4dcjufYE0ZjiUZsC,155375,3
48,8,0acEauszFAvCGw9cNF0kZM,33iYingDDSa1X0iPiotQT8,Frozen Lakes,166890,53,Frozen Lakes,['Imber Sun'],117443,2023-01-05 16:40,2022-12-02,[],0.426,0.101,7,-18.238,0,0.0367,0.962,0.943,0.109,0.0626,78.734,audio_features,spotify:track:0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/tracks/0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/audio-analysis/0acEauszFAvCGw9cNF0kZM,166891,4
49,8,0acEauszFAvCGw9cNF0kZM,33iYingDDSa1X0iPiotQT8,Frozen Lakes,166890,53,Frozen Lakes,['Imber Sun'],117443,2023-01-05 16:40,2022-12-02,[],0.426,0.101,7,-18.238,0,0.0367,0.962,0.943,0.109,0.0626,78.734,audio_features,spotify:track:0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/tracks/0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/audio-analysis/0acEauszFAvCGw9cNF0kZM,166891,4
50,8,0acEauszFAvCGw9cNF0kZM,33iYingDDSa1X0iPiotQT8,Frozen Lakes,166890,53,Frozen Lakes,['Imber Sun'],117443,2023-01-05 16:40,2022-12-02,[],0.426,0.101,7,-18.238,0,0.0367,0.962,0.943,0.109,0.0626,78.734,audio_features,spotify:track:0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/tracks/0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/audio-analysis/0acEauszFAvCGw9cNF0kZM,166891,4
51,64,0acEauszFAvCGw9cNF0kZM,33iYingDDSa1X0iPiotQT8,Frozen Lakes,166890,53,Frozen Lakes,['Imber Sun'],117475,2023-01-06 10:36,2022-12-02,[],0.426,0.101,7,-18.238,0,0.0367,0.962,0.943,0.109,0.0626,78.734,audio_features,spotify:track:0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/tracks/0acEauszFAvCGw9cNF0kZM,https://api.spotify.com/v1/audio-analysis/0acEauszFAvCGw9cNF0kZM,166891,4
